GR,RHOB,ILD,SP,NPHI
-999.0,-999.0,-999.0,-39.90629959,-999.0
-999.0,-999.0,-999.0,-40.34379959,-999.0
-999.0,-999.0,-999.0,-40.625,-999.0
-999.0,-999.0,-999.0,-40.875,-999.0
-999.0,-999.0,-999.0,-41.125,-999.0
-999.0,-999.0,-999.0,-41.25,-999.0
-999.0,-999.0,-999.0,-41.5,-999.0
-999.0,-999.0,-999.0,-41.96879959,-999.0
-999.0,-999.0,-999.0,-42.375,-999.0
-999.0,-999.0,-999.0,-41.9375,-999.0
-999.0,-999.0,-999.0,-41.8125,-999.0
-999.0,-999.0,-999.0,-42.0,-999.0
-999.0,-999.0,-999.0,-42.125,-999.0
-999.0,-999.0,-999.0,-42.21879959,-999.0
-999.0,-999.0,-999.0,-41.96879959,-999.0
-999.0,-999.0,-999.0,-41.90629959,-999.0
-999.0,-999.0,-999.0,-41.9375,-999.0
-999.0,-999.0,-999.0,-41.96879959,-999.0
-999.0,-999.0,-999.0,-41.6875,-999.0
-999.0,-999.0,-999.0,-41.46879959,-999.0
-999.0,-999.0,-999.0,-41.5,-999.0
-999.0,-999.0,-999.0,-41.59379959,-999.0
-999.0,-999.0,-999.0,-41.90629959,-999.0
-999.0,-999.0,-999.0,-42.15629959,-999.0
-999.0,-999.0,-999.0,-42.78129959,-999.0
-999.0,-999.0,-999.0,-43.46879959,-999.0
-999.0,-999.0,-999.0,-43.875,-999.0
-999.0,-999.0,-999.0,-44.28129959,-999.0
-999.0,-999.0,-999.0,-44.53129959,-999.0
-999.0,-999.0,-999.0,-45.125,-999.0
-999.0,-999.0,-999.0,-45.15629959,-999.0
-999.0,-999.0,-999.0,-44.75,-999.0
-999.0,-999.0,-999.0,-44.90629959,-999.0
-999.0,-999.0,-999.0,-45.46879959,-999.0
-999.0,-999.0,-999.0,-45.84379959,-999.0
-999.0,-999.0,-999.0,-46.0625,-999.0
-999.0,-999.0,-999.0,-45.90629959,-999.0
-999.0,-999.0,-999.0,-45.8125,-999.0
-999.0,-999.0,-999.0,-45.71879959,-999.0
-999.0,-999.0,-999.0,-45.6875,-999.0
-999.0,-999.0,-999.0,-45.78129959,-999.0
-999.0,-999.0,-999.0,-45.78129959,-999.0
-999.0,-999.0,-999.0,-45.90629959,-999.0
-999.0,-999.0,-999.0,-46.1875,-999.0
-999.0,-999.0,-999.0,-46.4375,-999.0
-999.0,-999.0,-999.0,-46.8125,-999.0
-999.0,-999.0,-999.0,-47.375,-999.0
-999.0,-999.0,-999.0,-47.78129959,-999.0
-999.0,-999.0,-999.0,-48.0,-999.0
-999.0,-999.0,-999.0,-48.25,-999.0
-999.0,-999.0,-999.0,-48.78129959,-999.0
-999.0,-999.0,-999.0,-49.21879959,-999.0
-999.0,-999.0,-999.0,-48.75,-999.0
-999.0,-999.0,-999.0,-48.5,-999.0
-999.0,-999.0,-999.0,-48.8125,-999.0
-999.0,-999.0,-999.0,-49.34379959,-999.0
-999.0,-999.0,-999.0,-49.5625,-999.0
-999.0,-999.0,-999.0,-49.46879959,-999.0
-999.0,-999.0,-999.0,-49.25,-999.0
-999.0,-999.0,-999.0,-49.3125,-999.0
-999.0,-999.0,-999.0,-49.4375,-999.0
-999.0,-999.0,-999.0,-49.46879959,-999.0
-999.0,-999.0,-999.0,-49.40629959,-999.0
-999.0,-999.0,-999.0,-49.3125,-999.0
-999.0,-999.0,-999.0,-49.46879959,-999.0
-999.0,-999.0,-999.0,-50.0,-999.0
-999.0,-999.0,-999.0,-50.25,-999.0
-999.0,-999.0,-999.0,-50.875,-999.0
-999.0,-999.0,-999.0,-51.84379959,-999.0
-999.0,-999.0,-999.0,-52.875,-999.0
-999.0,-999.0,-999.0,-53.65629959,-999.0
-999.0,-999.0,-999.0,-54.25,-999.0
-999.0,-999.0,-999.0,-54.9375,-999.0
-999.0,-999.0,-999.0,-54.71879959,-999.0
-999.0,-999.0,-999.0,-54.03129959,-999.0
-999.0,-999.0,-999.0,-53.75,-999.0
-999.0,-999.0,-999.0,-53.75,-999.0
-999.0,-999.0,-999.0,-53.65629959,-999.0
-999.0,-999.0,-999.0,-53.3125,-999.0
-999.0,-999.0,-999.0,-52.90629959,-999.0
-999.0,-999.0,-999.0,-52.59379959,-999.0
-999.0,-999.0,-999.0,-52.21879959,-999.0
-999.0,-999.0,-999.0,-51.5625,-999.0
-999.0,-999.0,-999.0,-51.0,-999.0
-999.0,-999.0,-999.0,-50.3125,-999.0
-999.0,-999.0,-999.0,-49.75,-999.0
-999.0,-999.0,-999.0,-49.59379959,-999.0
-999.0,-999.0,-999.0,-49.25,-999.0
-999.0,-999.0,-999.0,-49.4375,-999.0
-999.0,-999.0,-999.0,-49.28129959,-999.0
-999.0,-999.0,-999.0,-49.15629959,-999.0
-999.0,-999.0,-999.0,-48.9375,-999.0
-999.0,-999.0,-999.0,-48.65629959,-999.0
-999.0,-999.0,-999.0,-48.71879959,-999.0
-999.0,-999.0,-999.0,-49.0625,-999.0
-999.0,-999.0,-999.0,-48.53129959,-999.0
-999.0,-999.0,-999.0,-48.21879959,-999.0
-999.0,-999.0,-999.0,-48.28129959,-999.0
-999.0,-999.0,-999.0,-48.4375,-999.0
-999.0,-999.0,-999.0,-48.375,-999.0
-999.0,-999.0,-999.0,-48.40629959,-999.0
-999.0,-999.0,-999.0,-48.3125,-999.0
-999.0,-999.0,-999.0,-48.46879959,-999.0
-999.0,-999.0,-999.0,-48.5,-999.0
-999.0,-999.0,-999.0,-48.5,-999.0
-999.0,-999.0,-999.0,-48.40629959,-999.0
-999.0,-999.0,-999.0,-48.125,-999.0
-999.0,-999.0,-999.0,-48.21879959,-999.0
-999.0,-999.0,-999.0,-48.125,-999.0
-999.0,-999.0,-999.0,-48.375,-999.0
-999.0,-999.0,-999.0,-48.53129959,-999.0
-999.0,-999.0,-999.0,-48.5,-999.0
-999.0,-999.0,-999.0,-48.375,-999.0
-999.0,-999.0,-999.0,-48.34379959,-999.0
-999.0,-999.0,-999.0,-48.34379959,-999.0
-999.0,-999.0,-999.0,-48.78129959,-999.0
-999.0,-999.0,-999.0,-48.96879959,-999.0
-999.0,-999.0,-999.0,-48.75,-999.0
-999.0,-999.0,-999.0,-48.84379959,-999.0
-999.0,-999.0,-999.0,-49.1875,-999.0
-999.0,-999.0,-999.0,-49.375,-999.0
-999.0,-999.0,-999.0,-49.34379959,-999.0
-999.0,-999.0,-999.0,-49.4375,-999.0
-999.0,-999.0,-999.0,-49.53129959,-999.0
-999.0,-999.0,-999.0,-49.6875,-999.0
-999.0,-999.0,-999.0,-49.5625,-999.0
-999.0,-999.0,-999.0,-49.40629959,-999.0
-999.0,-999.0,-999.0,-49.5,-999.0
-999.0,-999.0,-999.0,-49.59379959,-999.0
-999.0,-999.0,-999.0,-50.0,-999.0
-999.0,-999.0,-999.0,-50.25,-999.0
-999.0,-999.0,-999.0,-50.625,-999.0
-999.0,-999.0,-999.0,-51.1875,-999.0
-999.0,-999.0,-999.0,-51.53129959,-999.0
-999.0,-999.0,-999.0,-52.15629959,-999.0
-999.0,-999.0,-999.0,-52.6875,-999.0
-999.0,-999.0,-999.0,-53.28129959,-999.0
-999.0,-999.0,-999.0,-54.25,-999.0
-999.0,-999.0,-999.0,-54.28129959,-999.0
-999.0,-999.0,-999.0,-54.09379959,-999.0
-999.0,-999.0,-999.0,-54.40629959,-999.0
-999.0,-999.0,-999.0,-55.0625,-999.0
-999.0,-999.0,-999.0,-55.28129959,-999.0
-999.0,-999.0,-999.0,-55.90629959,-999.0
-999.0,-999.0,-999.0,-56.28129959,-999.0
-999.0,-999.0,-999.0,-56.5,-999.0
-999.0,-999.0,-999.0,-57.0,-999.0
-999.0,-999.0,-999.0,-57.3125,-999.0
-999.0,-999.0,-999.0,-57.6875,-999.0
-999.0,-999.0,-999.0,-58.125,-999.0
-999.0,-999.0,-999.0,-58.75,-999.0
-999.0,-999.0,-999.0,-59.40629959,-999.0
-999.0,-999.0,-999.0,-59.90629959,-999.0
-999.0,-999.0,-999.0,-61.09379959,-999.0
-999.0,-999.0,-999.0,-61.46879959,-999.0
-999.0,-999.0,-999.0,-61.9375,-999.0
-999.0,-999.0,-999.0,-62.3125,-999.0
-999.0,-999.0,-999.0,-63.0,-999.0
-999.0,-999.0,-999.0,-63.24999619,-999.0
-999.0,-999.0,-999.0,-63.71880341,-999.0
-999.0,-999.0,-999.0,-63.40629578,-999.0
-999.0,-999.0,-999.0,-63.40629578,-999.0
-999.0,-999.0,-999.0,-63.8125,-999.0
-999.0,-999.0,-999.0,-63.9375,-999.0
-999.0,-999.0,-999.0,-64.625,-999.0
-999.0,-999.0,-999.0,-65.25,-999.0
-999.0,-999.0,-999.0,-65.5625,-999.0
-999.0,-999.0,-999.0,-65.9375,-999.0
-999.0,-999.0,-999.0,-65.9375,-999.0
-999.0,-999.0,-999.0,-65.8125,-999.0
-999.0,-999.0,-999.0,-65.625,-999.0
-999.0,-999.0,-999.0,-65.375,-999.0
-999.0,-999.0,-999.0,-65.3125,-999.0
-999.0,-999.0,-999.0,-65.3125,-999.0
-999.0,-999.0,-999.0,-65.375,-999.0
-999.0,-999.0,-999.0,-65.25,-999.0
-999.0,-999.0,-999.0,-65.1875,-999.0
-999.0,-999.0,-999.0,-64.8125,-999.0
-999.0,-999.0,-999.0,-64.4375,-999.0
-999.0,-999.0,-999.0,-63.9375,-999.0
-999.0,-999.0,-999.0,-63.59379578,-999.0
-999.0,-999.0,-999.0,-62.84379959,-999.0
-999.0,-999.0,-999.0,-61.875,-999.0
-999.0,-999.0,-999.0,-61.1875,-999.0
-999.0,-999.0,-999.0,-60.875,-999.0
-999.0,-999.0,-999.0,-60.53129959,-999.0
-999.0,-999.0,-999.0,-60.1875,-999.0
-999.0,-999.0,-999.0,-59.8125,-999.0
-999.0,-999.0,-999.0,-58.5625,-999.0
-999.0,-999.0,-999.0,-57.90629959,-999.0
-999.0,-999.0,-999.0,-57.5,-999.0
-999.0,-999.0,-999.0,-57.25,-999.0
-999.0,-999.0,-999.0,-57.0,-999.0
-999.0,-999.0,-999.0,-56.6875,-999.0
-999.0,-999.0,-999.0,-56.4375,-999.0
-999.0,-999.0,-999.0,-56.0625,-999.0
-999.0,-999.0,-999.0,-55.90629959,-999.0
-999.0,-999.0,-999.0,-55.71879959,-999.0
-999.0,-999.0,-999.0,-55.625,-999.0
-999.0,-999.0,-999.0,-55.875,-999.0
-999.0,-999.0,-999.0,-55.84379959,-999.0
-999.0,-999.0,-999.0,-56.15629959,-999.0
-999.0,-999.0,-999.0,-56.375,-999.0
-999.0,-999.0,-999.0,-55.46879959,-999.0
-999.0,-999.0,-999.0,-55.25,-999.0
-999.0,-999.0,-999.0,-55.25,-999.0
-999.0,-999.0,-999.0,-55.34379959,-999.0
-999.0,-999.0,-999.0,-55.15629959,-999.0
-999.0,-999.0,-999.0,-55.25,-999.0
-999.0,-999.0,-999.0,-54.9375,-999.0
-999.0,-999.0,-999.0,-54.96879959,-999.0
-999.0,-999.0,-999.0,-54.84379959,-999.0
-999.0,-999.0,-999.0,-54.53129959,-999.0
-999.0,-999.0,-999.0,-54.34379959,-999.0
-999.0,-999.0,-999.0,-54.09379959,-999.0
-999.0,-999.0,-999.0,-53.96879959,-999.0
-999.0,-999.0,-999.0,-54.03129959,-999.0
-999.0,-999.0,-999.0,-53.9375,-999.0
-999.0,-999.0,-999.0,-54.4375,-999.0
-999.0,-999.0,-999.0,-54.78129959,-999.0
-999.0,-999.0,-999.0,-55.25,-999.0
-999.0,-999.0,-999.0,-55.46879959,-999.0
-999.0,-999.0,-999.0,-55.65629959,-999.0
-999.0,-999.0,-999.0,-56.0,-999.0
-999.0,-999.0,-999.0,-56.125,-999.0
-999.0,-999.0,-999.0,-55.5625,-999.0
-999.0,-999.0,-999.0,-55.4375,-999.0
-999.0,-999.0,-999.0,-55.5625,-999.0
-999.0,-999.0,-999.0,-55.71879959,-999.0
-999.0,-999.0,-999.0,-55.90629959,-999.0
-999.0,-999.0,-999.0,-56.0625,-999.0
-999.0,-999.0,-999.0,-55.90629959,-999.0
-999.0,-999.0,-999.0,-56.0625,-999.0
-999.0,-999.0,-999.0,-56.125,-999.0
-999.0,-999.0,-999.0,-56.125,-999.0
-999.0,-999.0,-999.0,-56.1875,-999.0
-999.0,-999.0,-999.0,-56.0625,-999.0
-999.0,-999.0,-999.0,-56.21879959,-999.0
-999.0,-999.0,-999.0,-56.78129959,-999.0
-999.0,-999.0,-999.0,-57.34379959,-999.0
-999.0,-999.0,-999.0,-57.75,-999.0
-999.0,-999.0,-999.0,-58.25,-999.0
-999.0,-999.0,-999.0,-58.65629959,-999.0
-999.0,-999.0,-999.0,-58.8125,-999.0
-999.0,-999.0,-999.0,-59.15629959,-999.0
-999.0,-999.0,-999.0,-59.65629959,-999.0
-999.0,-999.0,-999.0,-59.5,-999.0
-999.0,-999.0,-999.0,-59.34379959,-999.0
-999.0,-999.0,-999.0,-59.53129959,-999.0
-999.0,-999.0,-999.0,-59.625,-999.0
-999.0,-999.0,-999.0,-59.4375,-999.0
-999.0,-999.0,-999.0,-59.0625,-999.0
-999.0,-999.0,-999.0,-58.65629959,-999.0
-999.0,-999.0,-999.0,-58.59379959,-999.0
-999.0,-999.0,-999.0,-58.71879959,-999.0
-999.0,-999.0,-999.0,-59.03129959,-999.0
-999.0,-999.0,-999.0,-58.84379959,-999.0
-999.0,-999.0,-999.0,-58.5625,-999.0
-999.0,-999.0,-999.0,-58.21879959,-999.0
-999.0,-999.0,-999.0,-58.125,-999.0
-999.0,-999.0,-999.0,-58.5,-999.0
-999.0,-999.0,-999.0,-59.0,-999.0
-999.0,-999.0,-999.0,-59.28129959,-999.0
-999.0,-999.0,-999.0,-59.40629959,-999.0
-999.0,-999.0,-999.0,-59.5625,-999.0
-999.0,-999.0,-999.0,-59.625,-999.0
-999.0,-999.0,-999.0,-59.625,-999.0
-999.0,-999.0,-999.0,-59.6875,-999.0
-999.0,-999.0,-999.0,-59.0625,-999.0
-999.0,-999.0,-999.0,-58.875,-999.0
-999.0,-999.0,-999.0,-59.0,-999.0
-999.0,-999.0,-999.0,-59.28129959,-999.0
-999.0,-999.0,-999.0,-59.28129959,-999.0
-999.0,-999.0,-999.0,-59.21879959,-999.0
-999.0,-999.0,-999.0,-59.0625,-999.0
-999.0,-999.0,-999.0,-59.0,-999.0
-999.0,-999.0,-999.0,-59.0625,-999.0
-999.0,-999.0,-999.0,-58.6875,-999.0
-999.0,-999.0,-999.0,-58.4375,-999.0
-999.0,-999.0,-999.0,-58.0625,-999.0
-999.0,-999.0,-999.0,-58.15629959,-999.0
-999.0,-999.0,-999.0,-57.96879959,-999.0
-999.0,-999.0,-999.0,-58.15629959,-999.0
-999.0,-999.0,-999.0,-58.375,-999.0
-999.0,-999.0,-999.0,-58.625,-999.0
-999.0,-999.0,-999.0,-58.71879959,-999.0
-999.0,-999.0,-999.0,-58.75,-999.0
-999.0,-999.0,-999.0,-58.78129959,-999.0
-999.0,-999.0,-999.0,-59.21879959,-999.0
-999.0,-999.0,-999.0,-58.90629959,-999.0
-999.0,-999.0,-999.0,-58.59379959,-999.0
-999.0,-999.0,-999.0,-58.28129959,-999.0
-999.0,-999.0,-999.0,-58.21879959,-999.0
-999.0,-999.0,-999.0,-58.09379959,-999.0
-999.0,-999.0,-999.0,-57.9375,-999.0
-999.0,-999.0,-999.0,-57.75,-999.0
-999.0,-999.0,-999.0,-57.4375,-999.0
-999.0,-999.0,-999.0,-57.25,-999.0
-999.0,-999.0,-999.0,-56.75,-999.0
-999.0,-999.0,-999.0,-56.1875,-999.0
-999.0,-999.0,-999.0,-55.625,-999.0
-999.0,-999.0,-999.0,-55.75,-999.0
-999.0,-999.0,-999.0,-55.96879959,-999.0
-999.0,-999.0,-999.0,-56.375,-999.0
-999.0,-999.0,-999.0,-56.75,-999.0
-999.0,-999.0,-999.0,-57.25,-999.0
-999.0,-999.0,-999.0,-57.46879959,-999.0
-999.0,-999.0,-999.0,-57.71879959,-999.0
-999.0,-999.0,-999.0,-57.8125,-999.0
-999.0,-999.0,-999.0,-58.21879959,-999.0
-999.0,-999.0,-999.0,-58.6875,-999.0
-999.0,-999.0,-999.0,-58.1875,-999.0
-999.0,-999.0,-999.0,-57.75,-999.0
-999.0,-999.0,-999.0,-57.75,-999.0
-999.0,-999.0,-999.0,-57.84379959,-999.0
-999.0,-999.0,-999.0,-57.9375,-999.0
-999.0,-999.0,-999.0,-57.71879959,-999.0
-999.0,-999.0,-999.0,-57.65629959,-999.0
-999.0,-999.0,-999.0,-57.28129959,-999.0
-999.0,-999.0,-999.0,-57.34379959,-999.0
-999.0,-999.0,-999.0,-56.78129959,-999.0
-999.0,-999.0,-999.0,-56.40629959,-999.0
-999.0,-999.0,-999.0,-55.96879959,-999.0
-999.0,-999.0,-999.0,-56.25,-999.0
-999.0,-999.0,-999.0,-56.5,-999.0
-999.0,-999.0,-999.0,-56.75,-999.0
-999.0,-999.0,-999.0,-57.09379959,-999.0
-999.0,-999.0,-999.0,-57.28129959,-999.0
-999.0,-999.0,-999.0,-57.5,-999.0
-999.0,-999.0,-999.0,-57.375,-999.0
-999.0,-999.0,-999.0,-57.46879959,-999.0
-999.0,-999.0,-999.0,-57.875,-999.0
-999.0,-999.0,-999.0,-57.9375,-999.0
-999.0,-999.0,-999.0,-57.34379959,-999.0
-999.0,-999.0,-999.0,-57.0,-999.0
-999.0,-999.0,-999.0,-56.9375,-999.0
-999.0,-999.0,-999.0,-57.09379959,-999.0
-999.0,-999.0,-999.0,-57.03129959,-999.0
-999.0,-999.0,-999.0,-56.96879959,-999.0
-999.0,-999.0,-999.0,-56.9375,-999.0
-999.0,-999.0,-999.0,-57.0,-999.0
-999.0,-999.0,-999.0,-56.9375,-999.0
-999.0,-999.0,-999.0,-56.78129959,-999.0
-999.0,-999.0,-999.0,-56.53129959,-999.0
-999.0,-999.0,-999.0,-56.65629959,-999.0
-999.0,-999.0,-999.0,-56.875,-999.0
-999.0,-999.0,-999.0,-57.09379959,-999.0
-999.0,-999.0,-999.0,-57.34379959,-999.0
-999.0,-999.0,-999.0,-58.0,-999.0
-999.0,-999.0,-999.0,-58.375,-999.0
-999.0,-999.0,-999.0,-58.65629959,-999.0
-999.0,-999.0,-999.0,-59.1875,-999.0
-999.0,-999.0,-999.0,-59.71879959,-999.0
-999.0,-999.0,-999.0,-60.40629959,-999.0
-999.0,-999.0,-999.0,-60.21879959,-999.0
-999.0,-999.0,-999.0,-60.5625,-999.0
-999.0,-999.0,-999.0,-61.15629959,-999.0
-999.0,-999.0,-999.0,-61.34379959,-999.0
-999.0,-999.0,-999.0,-61.21879959,-999.0
-999.0,-999.0,-999.0,-60.90629959,-999.0
-999.0,-999.0,-999.0,-60.6875,-999.0
-999.0,-999.0,-999.0,-60.09379959,-999.0
-999.0,-999.0,-999.0,-59.625,-999.0
-999.0,-999.0,-999.0,-58.90629959,-999.0
-999.0,-999.0,-999.0,-58.3125,-999.0
-999.0,-999.0,-999.0,-57.5625,-999.0
-999.0,-999.0,-999.0,-57.25,-999.0
-999.0,-999.0,-999.0,-57.09379959,-999.0
-999.0,-999.0,-999.0,-57.03129959,-999.0
-999.0,-999.0,-999.0,-56.96879959,-999.0
-999.0,-999.0,-999.0,-57.03129959,-999.0
-999.0,-999.0,-999.0,-57.0,-999.0
-999.0,-999.0,-999.0,-56.9375,-999.0
-999.0,-999.0,-999.0,-56.84379959,-999.0
-999.0,-999.0,-999.0,-57.3125,-999.0
-999.0,-999.0,-999.0,-56.75,-999.0
-999.0,-999.0,-999.0,-56.28129959,-999.0
-999.0,-999.0,-999.0,-56.09379959,-999.0
-999.0,-999.0,-999.0,-56.03129959,-999.0
-999.0,-999.0,-999.0,-55.96879959,-999.0
-999.0,-999.0,-999.0,-55.6875,-999.0
-999.0,-999.0,-999.0,-55.4375,-999.0
-999.0,-999.0,-999.0,-55.1875,-999.0
-999.0,-999.0,-999.0,-55.21879959,-999.0
-999.0,-999.0,-999.0,-54.875,-999.0
-999.0,-999.0,-999.0,-54.59379959,-999.0
-999.0,-999.0,-999.0,-54.46879959,-999.0
-999.0,-999.0,-999.0,-54.5625,-999.0
-999.0,-999.0,-999.0,-54.4375,-999.0
-999.0,-999.0,-999.0,-54.5,-999.0
-999.0,-999.0,-999.0,-54.65629959,-999.0
-999.0,-999.0,-999.0,-55.0,-999.0
-999.0,-999.0,-999.0,-55.125,-999.0
-999.0,-999.0,-999.0,-55.25,-999.0
-999.0,-999.0,-999.0,-55.34379959,-999.0
-999.0,-999.0,-999.0,-55.65629959,-999.0
-999.0,-999.0,-999.0,-55.15629959,-999.0
-999.0,-999.0,-999.0,-54.71879959,-999.0
-999.0,-999.0,-999.0,-54.8125,-999.0
-999.0,-999.0,-999.0,-55.03129959,-999.0
-999.0,-999.0,-999.0,-55.15629959,-999.0
-999.0,-999.0,-999.0,-55.125,-999.0
-999.0,-999.0,-999.0,-55.125,-999.0
-999.0,-999.0,-999.0,-55.0625,-999.0
-999.0,-999.0,-999.0,-54.96879959,-999.0
-999.0,-999.0,-999.0,-54.5,-999.0
-999.0,-999.0,-999.0,-54.25,-999.0
-999.0,-999.0,-999.0,-53.96879959,-999.0
-999.0,-999.0,-999.0,-54.09379959,-999.0
-999.0,-999.0,-999.0,-54.21879959,-999.0
-999.0,-999.0,-999.0,-54.46879959,-999.0
-999.0,-999.0,-999.0,-54.875,-999.0
-999.0,-999.0,-999.0,-55.21879959,-999.0
-999.0,-999.0,-999.0,-55.5,-999.0
-999.0,-999.0,-999.0,-55.71879959,-999.0
-999.0,-999.0,-999.0,-55.875,-999.0
-999.0,-999.0,-999.0,-56.375,-999.0
-999.0,-999.0,-999.0,-56.28129959,-999.0
-999.0,-999.0,-999.0,-55.90629959,-999.0
-999.0,-999.0,-999.0,-55.71879959,-999.0
-999.0,-999.0,-999.0,-55.875,-999.0
-999.0,-999.0,-999.0,-56.03129959,-999.0
-999.0,-999.0,-999.0,-55.96879959,-999.0
-999.0,-999.0,-999.0,-55.8125,-999.0
-999.0,-999.0,-999.0,-55.8125,-999.0
-999.0,-999.0,-999.0,-55.6875,-999.0
-999.0,-999.0,-999.0,-55.4375,-999.0
-999.0,-999.0,-999.0,-55.25,-999.0
-999.0,-999.0,-999.0,-55.03129959,-999.0
-999.0,-999.0,-999.0,-55.0625,-999.0
-999.0,-999.0,-999.0,-55.1875,-999.0
-999.0,-999.0,-999.0,-55.3125,-999.0
-999.0,-999.0,-999.0,-55.75,-999.0
-999.0,-999.0,-999.0,-56.09379959,-999.0
-999.0,-999.0,-999.0,-56.125,-999.0
-999.0,-999.0,-999.0,-56.28129959,-999.0
-999.0,-999.0,-999.0,-56.375,-999.0
-999.0,-999.0,-999.0,-56.875,-999.0
-999.0,-999.0,-999.0,-57.03129959,-999.0
-999.0,-999.0,-999.0,-56.875,-999.0
-999.0,-999.0,-999.0,-56.90629959,-999.0
-999.0,-999.0,-999.0,-57.0625,-999.0
-999.0,-999.0,-999.0,-56.90629959,-999.0
-999.0,-999.0,-999.0,-56.875,-999.0
-999.0,-999.0,-999.0,-56.625,-999.0
-999.0,-999.0,-999.0,-56.46879959,-999.0
-999.0,-999.0,-999.0,-56.46879959,-999.0
-999.0,-999.0,-999.0,-56.3125,-999.0
-999.0,-999.0,-999.0,-55.90629959,-999.0
-999.0,-999.0,-999.0,-55.8125,-999.0
-999.0,-999.0,-999.0,-55.6875,-999.0
-999.0,-999.0,-999.0,-55.71879959,-999.0
-999.0,-999.0,-999.0,-55.59379959,-999.0
-999.0,-999.0,-999.0,-55.71879959,-999.0
-999.0,-999.0,-999.0,-55.96879959,-999.0
-999.0,-999.0,-999.0,-56.40629959,-999.0
-999.0,-999.0,-999.0,-56.53129959,-999.0
-999.0,-999.0,-999.0,-56.625,-999.0
-999.0,-999.0,-999.0,-56.71879959,-999.0
-999.0,-999.0,-999.0,-56.90629959,-999.0
-999.0,-999.0,-999.0,-56.4375,-999.0
-999.0,-999.0,-999.0,-56.15629959,-999.0
-999.0,-999.0,-999.0,-56.1875,-999.0
-999.0,-999.0,-999.0,-56.25,-999.0
-999.0,-999.0,-999.0,-56.09379959,-999.0
-999.0,-999.0,-999.0,-55.8125,-999.0
-999.0,-999.0,-999.0,-55.71879959,-999.0
-999.0,-999.0,-999.0,-55.59379959,-999.0
-999.0,-999.0,-999.0,-55.46879959,-999.0
-999.0,-999.0,-999.0,-55.15629959,-999.0
-999.0,-999.0,-999.0,-54.9375,-999.0
-999.0,-999.0,-999.0,-54.96879959,-999.0
-999.0,-999.0,-999.0,-55.125,-999.0
-999.0,-999.0,-999.0,-55.3125,-999.0
-999.0,-999.0,-999.0,-55.6875,-999.0
-999.0,-999.0,-999.0,-56.0625,-999.0
-999.0,-999.0,-999.0,-55.90629959,-999.0
-999.0,-999.0,-999.0,-55.8125,-999.0
-999.0,-999.0,-999.0,-55.96879959,-999.0
-999.0,-999.0,-999.0,-56.375,-999.0
-999.0,-999.0,-999.0,-56.84379959,-999.0
-999.0,-999.0,-999.0,-56.4375,-999.0
-999.0,-999.0,-999.0,-56.25,-999.0
-999.0,-999.0,-999.0,-56.40629959,-999.0
-999.0,-999.0,-999.0,-56.3125,-999.0
-999.0,-999.0,-999.0,-56.28129959,-999.0
-999.0,-999.0,-999.0,-56.0625,-999.0
-999.0,-999.0,-999.0,-57.15629959,-999.0
-999.0,-999.0,-999.0,-57.0,-999.0
-999.0,-999.0,-999.0,-56.03129959,-999.0
-999.0,-999.0,-999.0,-55.6875,-999.0
-999.0,-999.0,-999.0,-55.34379959,-999.0
-999.0,-999.0,-999.0,-55.09379959,-999.0
-999.0,-999.0,-999.0,-55.5625,-999.0
-999.0,-999.0,-999.0,-55.84379959,-999.0
-999.0,-999.0,-999.0,-56.15629959,-999.0
-999.0,-999.0,-999.0,-56.21879959,-999.0
-999.0,-999.0,-999.0,-56.15629959,-999.0
-999.0,-999.0,-999.0,-56.375,-999.0
-999.0,-999.0,-999.0,-56.34379959,-999.0
-999.0,-999.0,-999.0,-56.59379959,-999.0
-999.0,-999.0,-999.0,-57.1875,-999.0
-999.0,-999.0,-999.0,-56.78129959,-999.0
-999.0,-999.0,-999.0,-56.65629959,-999.0
-999.0,-999.0,-999.0,-56.59379959,-999.0
-999.0,-999.0,-999.0,-56.5,-999.0
-999.0,-999.0,-999.0,-56.59379959,-999.0
-999.0,-999.0,-999.0,-56.625,-999.0
-999.0,-999.0,-999.0,-56.59379959,-999.0
-999.0,-999.0,-999.0,-56.53129959,-999.0
-999.0,-999.0,-999.0,-56.53129959,-999.0
-999.0,-999.0,-999.0,-56.28129959,-999.0
-999.0,-999.0,-999.0,-56.03129959,-999.0
-999.0,-999.0,-999.0,-55.9375,-999.0
-999.0,-999.0,-999.0,-56.0625,-999.0
-999.0,-999.0,-999.0,-56.1875,-999.0
-999.0,-999.0,-999.0,-56.40629959,-999.0
-999.0,-999.0,-999.0,-56.90629959,-999.0
-999.0,-999.0,-999.0,-57.15629959,-999.0
-999.0,-999.0,-999.0,-57.25,-999.0
-999.0,-999.0,-999.0,-57.5625,-999.0
-999.0,-999.0,-999.0,-57.8125,-999.0
-999.0,-999.0,-999.0,-58.15629959,-999.0
-999.0,-999.0,-999.0,-57.59379959,-999.0
-999.0,-999.0,-999.0,-57.1875,-999.0
-999.0,-999.0,-999.0,-57.0,-999.0
-999.0,-999.0,-999.0,-57.15629959,-999.0
-999.0,-999.0,-999.0,-57.09379959,-999.0
-999.0,-999.0,-999.0,-56.8125,-999.0
-999.0,-999.0,-999.0,-56.4375,-999.0
-999.0,-999.0,-999.0,-56.34379959,-999.0
-999.0,-999.0,-999.0,-56.09379959,-999.0
-999.0,-999.0,-999.0,-55.875,-999.0
