GR,RHOB,ILD,SP,NPHI,Predicted_Fluid,FLUIDTYPES
104.47029877,2.4388999939,3.9809999466,-36.75,32.97769928,2.0,2.0
103.70924377,2.4336957932,-999.0,-999.0,-999.0,2.0,2.0
102.94819641,2.4284999371,4.0850000381,-37.09999847,35.138801575,2.0,2.0
104.71420288,2.410200119,4.203499794,-38.17890167,32.988800049,2.0,2.0
107.36430359,2.4063999653,3.8480000496,-37.04999924,34.377101898,2.0,2.0
107.05239868,2.390537262,-999.0,-999.0,-999.0,2.0,2.0
106.7405014,2.3747000694,3.8050000668,-36.56000137,36.596199036,2.0,2.0
106.41600037,2.3526000977,3.6909999847,-35.18000031,35.106399536,2.0,2.0
106.66539764,2.3491001129,3.8080000877,-35.58000183,38.335899353,2.0,2.0
107.54579926,2.3232293129,-999.0,-999.0,-999.0,1.0,2.0
108.42620087,2.2973999977,3.8972001076,-35.21989822,38.955101013,2.0,2.0
111.10610199,2.2990999222,3.9779999256,-35.15999985,38.301799774,2.0,2.0
114.64839935,2.2888998985,4.2729997635,-37.79000092,37.29309845,2.0,2.0
116.40260315,2.2585999966,4.4489998817,-39.95999908,37.851398468,2.0,2.0
115.76785278,2.2602012157,-999.0,-999.0,-999.0,1.0,2.0
115.13310242,2.2618000507,4.5560002327,-42.62419891,37.60490036,2.0,2.0
112.47660065,2.2962999344,4.5780000687,-44.77030182,34.568500519,2.0,2.0
108.32279968,2.4112000465,4.480700016,-45.78580093,34.090198517,2.0,2.0
109.82234955,2.4060959816,-999.0,-999.0,-999.0,1.0,2.0
111.32189941,2.4010000229,4.3130002022,-43.61999893,30.563800812,1.0,2.0
113.48120117,2.3980000019,4.1289000511,-42.44079971,30.565799713,1.0,2.0
116.64849854,2.3842000961,4.0760002136,-44.68999863,34.432598114,2.0,2.0
117.9720993,2.3928570747,-999.0,-999.0,-999.0,1.0,2.0
119.29570007,2.4014999866,4.0619997978,-42.68640137,34.354598999,2.0,2.0
120.65809631,2.4158000946,4.0450000763,-40.83000183,31.247299194,1.0,2.0
119.43499756,2.4472000599,4.0448999405,-39.43849945,31.13310051,1.0,2.0
116.69129944,2.4772000313,4.0149998665,-39.5,33.685699463,2.0,2.0
115.63114929,2.4638893604,-999.0,-999.0,-999.0,2.0,2.0
114.57099915,2.4505999088,4.0149998665,-40.67979813,31.987300873,1.0,2.0
113.6697998,2.42689991,4.0190000534,-40.57970047,33.130599976,2.0,2.0
112.40049744,2.3891999722,4.3010001183,-38.70999908,34.892101288,2.0,2.0
111.93899536,2.3731870651,-999.0,-999.0,-999.0,1.0,2.0
111.47750092,2.3571999073,4.4670000076,-38.65000153,32.670700073,2.0,2.0
109.45349884,2.3078000546,4.5529999733,-37.52560043,33.304798126,2.0,2.0
104.81780243,2.1958999634,4.5349998474,-36.97999954,36.044799805,1.0,2.0
103.1207962,2.1501998901,4.728000164,-38.41999817,38.617401123,1.0,2.0
98.708396912,2.1190500259,-999.0,-999.0,-999.0,1.0,2.0
94.29599762,2.0878999233,5.0460000038,-38.86999893,38.058200836,1.0,2.0
90.979301453,2.116699934,4.973400116,-38.30680084,35.92950058,1.0,2.0
104.47039795,2.44810009,4.0500001907,-36.58000183,23.309700012,1.0,2.0
105.76625061,2.4262325764,-999.0,-999.0,-999.0,2.0,2.0
107.06210327,2.4044001102,3.3329999447,-35.09999847,26.128400803,2.0,2.0
108.88860321,2.3459000587,3.2369999886,-33.03950119,36.914699554,2.0,2.0
110.51290131,2.322799921,3.2330000401,-30.40999985,42.674198151,2.0,2.0
109.51260376,2.3151938915,-999.0,-999.0,-999.0,1.0,2.0
108.51229858,2.3076000214,3.2330000401,-30.01950073,44.294998169,2.0,2.0
106.63770294,2.2960000038,3.2339999676,-29.75,44.992298126,2.0,2.0
106.88690186,2.2367999554,3.1819999218,-29.61000061,45.029201508,2.0,2.0
108.35810089,2.2118000984,3.0910000801,-29.94000053,44.196899414,2.0,2.0
108.20739746,2.201499939,-999.0,-999.0,-999.0,1.0,2.0
108.05670166,2.1912000179,2.9779000282,-30.19029999,42.946601868,2.0,2.0
108.90740204,2.209100008,2.9300000668,-30.37010002,44.569000244,2.0,2.0
111.54949951,2.2432999611,2.8857998848,-30.03930092,44.337100983,2.0,2.0
111.51345062,2.2540585995,-999.0,-999.0,-999.0,1.0,2.0
111.47740173,2.2648000717,2.7929999828,-29.67000008,42.489398956,2.0,2.0
109.18270111,2.2809000015,2.6006999016,-28.73760033,42.627300262,2.0,2.0
105.08699799,2.2281000614,2.4179999828,-26.97999954,45.560501099,2.0,2.0
105.09320068,2.2360064983,-999.0,-999.0,-999.0,1.0,2.0
105.09940338,2.2439000607,2.4240000248,-28.42040062,47.584598541,2.0,2.0
106.61180115,2.2934999466,2.4489998817,-28.62999916,49.584201813,2.0,2.0
106.86100006,2.3141999245,2.3559999466,-28.62000084,49.441501617,2.0,2.0
106.53679657,2.2904999256,2.371999979,-28.62000084,47.802700043,2.0,2.0
106.10150146,2.2689499855,-999.0,-999.0,-999.0,1.0,2.0
105.66619873,2.2474000454,2.421200037,-28.79109955,45.926700592,2.0,2.0
105.58950043,2.2306001186,2.4700000286,-29.07990074,45.406398773,2.0,2.0
107.33429718,2.2328000069,2.506000042,-27.65999985,45.249698639,2.0,2.0
108.21934509,2.2426578999,-999.0,-999.0,-999.0,1.0,2.0
109.10440063,2.2525000572,2.4760000706,-26.93000031,46.092601776,2.0,2.0
108.27490234,2.2488999367,2.3798999786,-26.84129906,46.156200409,2.0,2.0
106.93509674,2.2669999599,2.2850000858,-28.62999916,45.211200714,2.0,2.0
106.62345123,2.2628467083,-999.0,-999.0,-999.0,1.0,2.0
106.3117981,2.258699894,2.2699999809,-28.98999977,49.315101624,2.0,2.0
104.86579895,2.2295000553,2.2939999104,-27.65990067,48.381500244,2.0,2.0
107.43340302,2.140599966,2.4600000381,-26.80999947,50.31029892,2.0,2.0
106.21179962,2.1744000912,2.5741999149,-27.53079987,50.512599945,2.0,2.0
106.34884644,2.2018499374,-999.0,-999.0,-999.0,1.0,2.0
106.48590088,2.2293000221,2.6719999313,-27.94000053,50.773300171,2.0,2.0
106.16200256,2.2251000404,2.7909998894,-28.30010033,45.730800629,2.0,2.0
106.71009827,2.2179999352,2.9630000591,-29.02000046,44.961601257,2.0,2.0
106.83740234,2.2116949558,-999.0,-999.0,-999.0,1.0,2.0
106.96469879,2.2053999901,2.9630000591,-29.21010017,43.23210144,2.0,2.0
107.85639954,2.1570999622,2.9879999161,-29.27000046,44.919399261,2.0,2.0
103.95500183,2.1324000359,2.9858999252,-29.26889992,41.600601196,2.0,2.0
103.69824982,2.1429584026,-999.0,-999.0,-999.0,1.0,2.0
103.4414978,2.1535000801,2.9600000381,-28.71999931,40.709598541,2.0,2.0
104.46630096,2.1528000832,2.9130001068,-28.17930031,39.460098267,2.0,2.0
106.16139984,2.1493999958,2.9030001163,-27.82999992,40.631999969,2.0,2.0
104.48490143,2.1942000389,2.8989999294,-27.82999992,39.742099762,2.0,2.0
103.14514923,2.2256000042,-999.0,-999.0,-999.0,1.0,2.0
101.80539703,2.2569999695,2.875,-27.82999992,41.900001526,2.0,2.0
102.94719696,2.2518999577,2.8519999981,-27.82999992,39.275600433,2.0,2.0
107.92649841,2.2753000259,2.8729999065,-27.81999969,42.338199615,2.0,2.0
108.58065033,2.2554841042,-999.0,-999.0,-999.0,1.0,2.0
109.23480225,2.235699892,2.8738000393,-28.28070068,40.243598938,2.0,2.0
110.47679901,2.2161002159,2.7839999199,-28.62000084,39.741901398,2.0,2.0
108.67769623,2.2404000759,2.8039999008,-28.76000023,42.773399353,2.0,2.0
108.51950073,2.2413508892,-999.0,-999.0,-999.0,1.0,2.0
108.36129761,2.2423000336,2.7790000439,-29.09000015,43.799999237,2.0,2.0
108.02600098,2.2321999073,2.6108000278,-29.32999992,41.650501251,2.0,2.0
112.65969849,2.2537999153,2.5610001087,-28.97999954,40.981399536,2.0,2.0
115.43070221,2.2843999863,2.5620000362,-28.06999969,41.1916008,2.0,2.0
115.46020508,2.2948999405,-999.0,-999.0,-999.0,1.0,2.0
115.48970032,2.3053998947,2.5620000362,-27.15999985,42.558799744,2.0,2.0
113.46369934,2.2999000549,2.4869000912,-26.17810059,43.225101471,2.0,2.0
107.5951004,2.298899889,2.4719998837,-27.31999969,47.975498199,2.0,2.0
106.66560364,2.3008515835,-999.0,-999.0,-999.0,2.0,2.0
105.73609924,2.3027999401,2.496999979,-27.92000008,48.457401276,2.0,2.0
105.96820068,2.3241000175,2.5829999447,-28.01000023,47.509601593,2.0,2.0
105.17359924,2.3359999657,2.7079999447,-26.95999908,45.245700836,2.0,2.0
106.26390076,2.3349993229,-999.0,-999.0,-999.0,2.0,2.0
107.35420227,2.3340001106,2.7811000347,-27.28199959,42.846000671,2.0,2.0
110.09660339,2.3438000679,2.8310000896,-28.30010033,38.43239975,2.0,2.0
112.30539703,2.3459000587,2.6930000782,-28.75,38.949699402,2.0,2.0
110.32039642,2.3505001068,2.5980000496,-27.37000084,43.77740097,2.0,2.0
109.43844604,2.3450000286,-999.0,-999.0,-999.0,2.0,2.0
108.5565033,2.3394999504,2.5499999523,-26.57979965,43.117801666,2.0,2.0
106.98190308,2.304500103,2.5360000134,-26.50020027,42.889598846,2.0,2.0
110.22029877,2.3357000351,2.6082000732,-28.12179947,45.230800629,2.0,2.0
109.58125305,2.3296451569,-999.0,-999.0,-999.0,1.0,2.0
108.94219971,2.3236000538,2.7049999237,-29.06999969,45.901901245,2.0,2.0
107.77839661,2.2881000042,2.7449998856,-29.55949974,45.27809906,2.0,2.0
108.92420197,2.2934000492,2.7200000286,-28.21999931,42.271900177,2.0,2.0
109.66584778,2.2974030972,-999.0,-999.0,-999.0,1.0,2.0
110.40750122,2.3013999462,2.671900034,-27.54940033,43.766601563,2.0,2.0
112.77459717,2.3166999817,2.6449999809,-27.25,45.327800751,2.0,2.0
113.00959778,2.3208999634,2.6459999084,-27.23999977,43.521499634,2.0,2.0
112.68560028,2.3013999462,2.6949999332,-27.68000031,43.491901398,2.0,2.0
112.39084625,2.3038499355,-999.0,-999.0,-999.0,1.0,2.0
112.09609985,2.3062996864,2.7432000637,-28.55130005,43.278499603,2.0,2.0
109.60079956,2.3059000969,2.7920000553,-28.88990021,44.157299042,2.0,2.0
111.09059906,2.2929000854,2.9210000038,-27.46999931,44.648700714,2.0,2.0
111.82545471,2.2820413113,-999.0,-999.0,-999.0,1.0,2.0
112.56030273,2.2711999416,2.8970000744,-27.63999939,44.592201233,2.0,2.0
110.89550018,2.2320001125,2.8728001118,-28.20120049,41.82559967,2.0,2.0
106.80549622,2.1944000721,2.7269999981,-28.15999985,41.957099915,2.0,2.0
106.64354706,2.1823904514,-999.0,-999.0,-999.0,1.0,2.0
106.4815979,2.1703999043,2.6549999714,-28.15999985,41.514598846,2.0,2.0
104.87819672,2.1837999821,2.6199998856,-28.57999992,42.584300995,2.0,2.0
104.20500183,2.2241001129,2.5729999542,-28.54000092,45.649398804,2.0,2.0
102.18219757,2.2388999462,2.5490000248,-27.99950027,48.479801178,2.0,2.0
102.92434692,2.2398500443,-999.0,-999.0,-999.0,1.0,2.0
103.66649628,2.2407999039,2.5250000954,-27.76000023,47.995700836,2.0,2.0
106.64679718,2.2474000454,2.5269999504,-28.06019974,47.582099915,2.0,2.0
106.87950134,2.2874999046,2.5769999027,-28.38999939,47.772598267,2.0,2.0
106.13444519,2.2821958065,-999.0,-999.0,-999.0,1.0,2.0
105.38939667,2.276900053,2.4899001122,-27.53910065,47.626098633,2.0,2.0
101.74810028,2.2846999168,2.4379999638,-27.06999969,47.368099213,2.0,2.0
100.76920319,2.276900053,2.4539999962,-26.94000053,47.075000763,2.0,2.0
101.99140167,2.2648904324,-999.0,-999.0,-999.0,1.0,2.0
103.21360016,2.2528998852,2.4790000916,-27.84000015,49.414100647,2.0,2.0
105.66680145,2.2351999283,2.4869999886,-28.74040031,48.908100128,2.0,2.0
106.3667984,2.2209000587,2.5209999084,-28.05999947,47.537998199,2.0,2.0
105.75810242,2.2323000431,2.5450000763,-27.32939911,49.679199219,2.0,2.0
104.40075684,2.2235498428,-999.0,-999.0,-999.0,1.0,2.0
103.04340363,2.214799881,2.5510001183,-27.02000046,48.246498108,2.0,2.0
100.32820129,2.2021000385,2.5520000458,-27.09070015,48.011798859,2.0,2.0
100.87660217,2.1419999599,2.5250000954,-27.38999939,46.405601501,2.0,2.0
101.16300201,2.1387474537,-999.0,-999.0,-999.0,1.0,2.0
101.44940186,2.1354999542,2.4600000381,-27.38960075,50.636901855,2.0,2.0
100.98729706,2.1168000698,2.4660000801,-27.19000053,52.048099518,2.0,2.0
101.07579803,2.0815000534,2.5520000458,-27.35000038,51.33890152,2.0,2.0
102.57719421,2.1245343685,-999.0,-999.0,-999.0,1.0,2.0
104.07859802,2.1675000191,2.5989999771,-27.20999908,51.118099213,2.0,2.0
105.60970306,2.1944000721,2.6623001099,-26.68759918,50.698501587,2.0,2.0
106.15975189,2.1493000984,-999.0,-999.0,-999.0,1.0,2.0
106.70980072,2.1041998863,2.8389999866,-25.70999908,51.597499847,2.0,2.0
105.73239899,2.0713000298,2.9839999676,-27.87000084,45.797298431,2.0,2.0
107.79910278,2.0625,3.1459999084,-28.65999985,46.051200867,2.0,2.0
111.63459778,1.9912998676,3.2881999016,-28.70969963,46.077800751,2.0,2.0
110.72109985,2.0088999271,3.371999979,-28.54999924,46.113098145,2.0,2.0
109.11039734,2.030299902,3.2999999523,-28.72999954,45.785900116,2.0,2.0
107.09860229,2.0499999523,3.2650001049,-29.31999969,45.164001465,2.0,2.0
107.35870361,2.1019001007,3.3190000057,-29.95999908,44.333000183,2.0,2.0
107.04029846,2.2713000774,3.4600000381,-30.37000084,42.65940094,2.0,2.0
106.7634964,2.2769999504,3.5810000896,-30.0,35.527500153,2.0,2.0
108.41220093,2.2983000278,3.3554999828,-29.47970009,35.391101837,2.0,2.0
111.14579773,2.2874000072,3.0940001011,-29.31999969,39.267299652,2.0,2.0
109.05940247,2.2241001129,2.8910000324,-29.21999931,42.949699402,2.0,2.0
110.30079651,2.1789999008,2.8190000057,-28.12999916,44.891399384,2.0,2.0
111.64630127,2.2007000446,2.7920000553,-27.20000076,45.508899689,2.0,2.0
112.21469879,2.2511000633,2.8412001133,-26.84059906,43.945899963,2.0,2.0
111.88680267,2.2941999435,2.9309999943,-27.17000008,43.201999664,2.0,2.0
111.47250366,2.2923998833,3.0039999485,-28.25,41.838798523,2.0,2.0
110.22640228,2.273900032,3.0037999153,-28.6201992,39.242698669,2.0,2.0
109.41729736,2.2715001106,2.9049999714,-28.72999954,42.061698914,2.0,2.0
106.98930359,2.2746999264,2.8069999218,-28.71999931,39.313400269,2.0,2.0
107.8565979,2.3115000725,2.7850000858,-28.71999931,39.258998871,2.0,2.0
110.0585022,2.3434000015,2.7850000858,-28.71999931,38.547100067,2.0,2.0
112.64350128,2.3687000275,2.7860000134,-28.43959999,37.832500458,2.0,2.0
113.67579651,2.3777000904,2.7860000134,-28.23999977,39.694599152,2.0,2.0
113.41729736,2.3872001171,2.7899999619,-28.34140015,42.043399811,2.0,2.0
112.19300079,2.4014000893,2.8150000572,-29.05999947,42.759498596,2.0,2.0
112.63559723,2.3866000175,2.7990000248,-29.18000031,40.271099091,2.0,2.0
113.07710266,2.3901000023,2.7748000622,-28.97839928,40.300701141,2.0,2.0
113.89830017,2.3986001015,2.7300000191,-28.57999992,41.038101196,2.0,2.0
112.15260315,2.367000103,2.6099998951,-28.03000069,41.776599884,2.0,2.0
109.95559692,2.3231999874,2.4460000992,-27.64999962,40.992198944,2.0,2.0
111.71929932,2.3138999939,2.3789999485,-28.27000046,40.755199432,2.0,2.0
110.42829895,2.3010001183,2.3800001144,-29.04859924,42.100601196,2.0,2.0
108.07540131,2.3090000153,2.3800001144,-28.68000031,42.139099121,2.0,2.0
106.85099792,2.3278000355,2.381000042,-27.78000069,44.102600098,2.0,2.0
108.01709747,2.3227000237,2.3970000744,-27.37000084,44.730300903,2.0,2.0
107.09149933,2.3278000355,2.4309999943,-27.25,45.633399963,2.0,2.0
104.41790009,2.3345999718,2.4553999901,-27.33250046,44.799999237,2.0,2.0
101.84169769,2.323499918,2.1440000534,-28.59000015,44.704498291,2.0,2.0
101.17489624,2.2964000702,2.0309998989,-28.89999962,46.489898682,2.0,2.0
104.28569794,2.2818000317,2.0150001049,-28.81999969,48.526699066,2.0,2.0
103.36019897,2.2904000282,2.0429999828,-28.57999992,47.941299438,2.0,2.0
103.87159729,2.2943999767,2.0920000076,-28.04000092,47.942699432,2.0,2.0
107.10320282,2.2755000591,2.1400001049,-27.19000053,48.008098602,2.0,2.0
107.9272995,2.2899999619,2.1630001068,-26.65970039,49.749099731,2.0,2.0
107.7256012,2.3150999546,2.1540000439,-26.51000023,48.797599792,2.0,2.0
107.32260132,2.3396000862,2.1059999466,-26.51000023,48.095901489,2.0,2.0
105.18560028,2.3455998898,2.1019999981,-27.17000008,47.31129837,2.0,2.0
102.25969696,2.3577001095,2.1749999523,-27.67000008,44.762298584,2.0,2.0
103.07569885,2.3577001095,2.2881999016,-27.9803009,44.587100983,2.0,2.0
103.69609833,2.356400013,2.3849999905,-28.14999962,43.394298553,2.0,2.0
105.36060333,2.3645000458,2.3870000839,-27.62000084,41.890201569,2.0,2.0
105.21080017,2.3849999905,2.3229000568,-27.32019997,42.785598755,2.0,2.0
107.35590363,2.3722000122,2.253000021,-27.39999962,44.409999847,2.0,2.0
110.87840271,2.3768999577,2.2300000191,-27.92040062,44.292701721,2.0,2.0
112.51380157,2.3789000511,2.2309999466,-28.10000038,39.028900146,2.0,2.0
114.05570221,2.3982999325,2.2679998875,-27.72999954,39.932701111,2.0,2.0
114.26100159,2.4237000942,2.3382000923,-27.18910027,39.996398926,2.0,2.0
118.0515976,2.4121000767,2.4240000248,-26.70999908,42.099998474,2.0,2.0
117.20649719,2.3894999027,2.4489998817,-26.70999908,41.86579895,2.0,2.0
114.45970154,2.3931999207,2.4539999962,-26.86000061,41.871200562,2.0,2.0
112.85749817,2.3864998817,2.4419999123,-27.40999985,43.828201294,2.0,2.0
110.83200073,2.3687000275,2.3924000263,-28.24209976,43.61920166,2.0,2.0
104.03340149,2.3581998348,2.2479999065,-28.78000069,43.624599457,2.0,2.0
105.67790222,2.3692998886,2.1700000763,-28.5,45.069000244,2.0,2.0
105.94750214,2.398900032,2.1400001049,-27.92000008,45.791999817,2.0,2.0
106.81479645,2.4045000076,2.1410000324,-27.29000092,45.455101013,2.0,2.0
107.69460297,2.3743999004,2.1408998966,-26.93000031,45.322601318,2.0,2.0
109.47509766,2.3505001068,2.0940001011,-26.92000008,46.287498474,2.0,2.0
110.91059875,2.3217000961,1.9819999933,-26.54999924,47.373001099,2.0,2.0
110.88150024,2.3187003136,1.8899999857,-26.27000046,46.219600677,2.0,2.0
109.76779938,2.3376998901,1.8910000324,-26.44000053,44.985599518,2.0,2.0
106.938797,2.3571000099,1.8910000324,-26.44000053,44.932300568,2.0,2.0
105.71440125,2.3580000401,1.8910000324,-26.56999969,43.499000549,2.0,2.0
104.3946991,2.3794000149,1.8919999599,-26.67000008,46.828399658,2.0,2.0
104.16200256,2.3673000336,1.8890000582,-26.65999985,46.076198578,2.0,2.0
103.82050323,2.3849999905,1.8650000095,-26.65999985,45.894699097,2.0,2.0
108.26609802,2.3770000935,1.8609999418,-26.65999985,46.457698822,2.0,2.0
108.55670166,2.364000082,1.8619999886,-26.64999962,47.959499359,2.0,2.0
108.55490112,2.3466999531,1.8569999933,-26.60969925,49.523101807,2.0,2.0
108.49839783,2.3297998905,1.8339999914,-26.43000031,48.03030014,2.0,2.0
109.36569977,2.3366000652,1.8099999428,-26.40999985,47.796199799,2.0,2.0
108.43959808,2.3559999466,1.7860000134,-26.40999985,46.243999481,2.0,2.0
109.26560211,2.3789000511,1.7690000534,-26.39999962,48.82749939,2.0,2.0
111.91159821,2.3952999115,1.7690000534,-26.39999962,49.970600128,2.0,2.0
113.73110199,2.3796000481,1.7699999809,-26.38999939,50.634399414,2.0,2.0
113.41079712,2.3552999496,1.7710000277,-26.38999939,49.739299774,2.0,2.0
114.56929779,2.3480000496,1.7790000439,-26.38999939,47.331798553,2.0,2.0
114.29370117,2.3682000637,1.80400002,-26.40999985,46.696098328,2.0,2.0
114.50109863,2.3959000111,1.8279999495,-26.76040077,47.363201141,2.0,2.0
113.77189636,2.3664000034,1.8530000448,-26.98999977,50.819599152,2.0,2.0
112.65499878,2.3422999382,1.8669999838,-27.01000023,48.556400299,2.0,2.0
111.73429871,2.3406999111,1.8680000305,-26.79929924,47.856201172,2.0,2.0
111.10759735,2.3385999203,1.8680000305,-26.44000053,46.421298981,2.0,2.0
109.62840271,2.3573999405,1.8680000305,-26.21999931,48.554199219,2.0,2.0
106.97699738,2.3687000275,1.868999958,-26.30999947,49.081798553,2.0,2.0
105.0440979,2.361000061,1.8789999485,-26.63999939,48.259799957,2.0,2.0
105.57499695,2.3642001152,1.9270999432,-26.81010056,47.764801025,2.0,2.0
106.01660156,2.3589000702,1.9539999962,-26.82999992,46.567199707,2.0,2.0
106.74440002,2.3466999531,1.9789999723,-26.71999931,46.699001312,2.0,2.0
109.5515976,2.3080000877,1.996999979,-26.44000053,47.676200867,2.0,2.0
109.67919922,2.3208999634,1.996999979,-25.88999939,49.52519989,2.0,2.0
106.64779663,2.3280000687,1.9738999605,-25.69989967,51.086399078,2.0,2.0
109.03780365,2.3536999226,1.9340000153,-25.62999916,46.119998932,2.0,2.0
104.51210022,2.3715999126,1.878000021,-25.76000023,45.382598877,2.0,2.0
106.32060242,2.347700119,1.8090000153,-26.11000061,47.74710083,2.0,2.0
108.33830261,2.3383998871,1.7849999666,-26.29000092,48.112400055,2.0,2.0
108.01029968,2.3313999176,1.7790000439,-26.72999954,49.129199982,2.0,2.0
108.94750214,2.3322000504,1.7790000439,-27.04000092,49.501499176,2.0,2.0
108.85649872,2.3411002159,1.7881000042,-26.96890068,48.206298828,2.0,2.0
107.92289734,2.3715000153,1.8609999418,-26.42000008,49.034999847,2.0,2.0
106.32700348,2.3919000626,1.875,-26.61000061,48.074199677,2.0,2.0
103.98010254,2.3687000275,1.8760000467,-26.79000092,48.431499481,2.0,2.0
103.9509964,2.3506000042,1.8710000515,-26.70999908,48.749801636,2.0,2.0
102.07800293,2.3215000629,1.8470000029,-26.34959984,48.697299957,2.0,2.0
102.40049744,2.3415999413,1.824000001,-26.13999939,49.150001526,2.0,2.0
103.92050171,2.3485999107,1.8140000105,-26.06999969,50.266201019,2.0,2.0
106.12999725,2.3524000645,1.8140000105,-26.11039925,51.683101654,2.0,2.0
106.49449921,2.3548998833,1.8150000572,-26.29000092,52.192699432,2.0,2.0
108.77799988,2.3563001156,1.8380000591,-26.29070091,51.718200684,2.0,2.0
110.23960114,2.3401999474,1.8630000353,-26.64999962,53.101898193,2.0,2.0
109.09629822,2.32310009,1.8619999886,-26.73999977,49.452701569,2.0,2.0
109.07820129,2.3178999424,1.8128999472,-26.04999924,49.756900787,2.0,2.0
109.33679962,2.326100111,1.7410000563,-26.04999924,51.093898773,2.0,2.0
110.86720276,2.3085000515,1.7230000496,-26.17020035,49.977600098,2.0,2.0
113.56199646,2.3162999153,1.7130000591,-26.27000046,47.422000885,2.0,2.0
116.11109924,2.3571000099,1.7029999495,-26.29000092,46.878101349,2.0,2.0
119.97720337,2.3612000942,1.8001999855,-26.46960068,46.788898468,2.0,2.0
115.16619873,2.3626999855,1.8580000401,-26.36000061,48.652099609,2.0,2.0
109.38079834,2.381000042,1.8459999561,-26.26000023,48.775699615,2.0,2.0
106.74240112,2.3903000355,1.7790000439,-26.29999924,48.138801575,2.0,2.0
105.81680298,2.3529999256,1.7309999466,-26.47999954,48.71849823,2.0,2.0
104.4029007,2.3440001011,1.726099968,-26.48999977,48.438301086,2.0,2.0
104.26450348,2.3359000683,1.7539999485,-26.48999977,49.518398285,2.0,2.0
103.63780212,2.293200016,1.8029999733,-26.54000092,51.838699341,2.0,2.0
104.02469635,2.3018000126,1.8509999514,-26.70999908,51.027500153,2.0,2.0
104.76830292,2.3327000141,1.8769999743,-27.06999969,51.759101868,2.0,2.0
105.04440308,2.3622999191,1.8700000048,-27.30019951,52.844898224,2.0,2.0
105.35569763,2.3603999615,1.8459999561,-27.42000008,52.060100555,2.0,2.0
107.35189819,2.3524999619,1.8220000267,-27.39929962,51.225700378,2.0,2.0
110.68250275,2.3405001163,1.7990000248,-27.04000092,55.070201874,2.0,2.0
113.16249847,2.3043000698,1.7920000553,-26.27000046,54.884799957,2.0,2.0
113.52429962,2.320100069,1.8129999638,-25.60000038,53.18460083,2.0,2.0
110.32779694,2.3548998833,1.8639999628,-25.29999924,52.287101746,2.0,2.0
109.47109985,2.3573000431,1.9371000528,-25.46980095,50.311500549,2.0,2.0
107.78669739,2.3743000031,1.9709999561,-25.36000061,48.265201569,2.0,2.0
105.37969971,2.3689000607,1.9479999542,-25.27000046,50.439601898,2.0,2.0
108.43440247,2.343100071,1.8708000183,-25.22960091,50.493900299,2.0,2.0
112.78579712,2.3352999687,1.7760000229,-25.04000092,52.418701172,2.0,2.0
113.51959991,2.3311998844,1.7430000305,-24.3798008,51.04309845,2.0,2.0
113.97609711,2.3399999142,1.7330000401,-24.28000069,49.532798767,2.0,2.0
113.00289917,2.326100111,1.7460000515,-24.88999939,51.46269989,2.0,2.0
111.13439941,2.3478999138,1.7941000462,-26.15209961,49.742198944,2.0,2.0
110.55410004,2.3661999702,1.8430000544,-27.23999977,48.129398346,2.0,2.0
110.82379913,2.3466000557,1.8760000467,-27.72970009,48.177501678,2.0,2.0
112.50910187,2.342099905,1.8930000067,-27.59000015,47.874401093,2.0,2.0
112.11799622,2.3375000954,1.8930000067,-26.86000061,48.74879837,2.0,2.0
111.03520203,2.3278000355,1.8940000534,-25.94930077,48.668598175,2.0,2.0
110.1835022,2.3273999691,1.8940000534,-25.56999969,48.696201324,2.0,2.0
110.18080139,2.3380000591,1.9040000439,-25.77000046,48.475498199,2.0,2.0
110.64890289,2.3448998928,1.925999999,-26.51000023,48.550098419,2.0,2.0
110.61979675,2.3050999641,1.9270000458,-27.40999985,48.353000641,2.0,2.0
109.04570007,2.2999000549,1.9269000292,-27.58029938,47.037998199,2.0,2.0
108.1710968,2.3334000111,1.9029999971,-27.67000008,48.975200653,2.0,2.0
107.54429626,2.3489999771,1.8639999628,-27.68000031,53.529899597,2.0,2.0
107.81400299,2.3461999893,1.8650000095,-26.95000076,53.709400177,2.0,2.0
109.27890015,2.3550999165,1.8869999647,-26.06999969,52.510299683,2.0,2.0
110.14610291,2.3619999886,1.8980000019,-25.56990051,50.185001373,2.0,2.0
108.13670349,2.3629999161,1.8980000019,-25.53000069,49.590000153,2.0,2.0
106.23880005,2.3622999191,1.8980000019,-25.88999939,48.768299103,2.0,2.0
103.78379822,2.3715000153,1.8980000019,-26.94000053,48.582000732,2.0,2.0
103.4559021,2.3677000999,1.9149999619,-27.31999969,50.213798523,2.0,2.0
104.70659637,2.359400034,1.9309999943,-27.19000053,50.271198273,2.0,2.0
106.38559723,2.3485000134,1.9309999943,-26.82999992,49.257701874,2.0,2.0
106.35649872,2.34739995,1.932000041,-26.64990044,48.788700104,2.0,2.0
108.43170166,2.3543999195,1.932000041,-26.60000038,50.705699921,2.0,2.0
107.1740036,2.3742001057,1.9129999876,-26.52000046,50.639198303,2.0,2.0
104.93479919,2.3870999813,1.8700000048,-26.31999969,53.09400177,2.0,2.0
103.25180054,2.371999979,1.8700000048,-25.95000076,53.202701569,2.0,2.0
104.67299652,2.3575000763,1.8899999857,-25.72979927,53.246799469,2.0,2.0
106.4618988,2.3480000496,1.9019999504,-25.63999939,51.473300934,2.0,2.0
